symbol,type,direction,strategy,entry_date,exit_date,entry_price,exit_price,pnl_pct,bars_held,size,exit_reason,daily_z,h1_z,h1_atr,vol_percentile,session,hour_utc
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2022-10-07 08:00:00+00:00,2022-10-07 15:00:00+00:00,144.83100000000002,145.1755,0.002378634408379299,4,0.5,target,1.442351020806392,-2.6383534180658885,0.03399149099715661,30.0,LONDON,8
USDJPY,M15_SCALP_SHORT,SHORT,M15_SCALP,2022-10-07 15:15:00+00:00,2022-10-10 04:00:00+00:00,145.19799999999998,145.43849999999998,-0.0016563589030151745,3,0.5,stop,1.442351020806392,2.246098862346347,0.06459062632414192,100.0,NY,15
USDJPY,M15_SCALP_SHORT,SHORT,M15_SCALP,2022-11-21 13:00:00+00:00,2022-11-22 20:15:00+00:00,141.8285,141.1975,0.004449035278523006,13,0.5,timeout,-1.22016038284867,3.4736421020669486,0.2978853197155872,75.0,NY,13
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2022-12-01 15:00:00+00:00,2022-12-02 08:00:00+00:00,135.903,134.6735,-0.009046893740388378,4,0.5,stop,-1.2256503578636109,-3.7566300482759782,0.4015463169352724,70.0,NY,15
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2022-12-02 08:15:00+00:00,2022-12-06 00:00:00+00:00,134.41899999999998,136.5445,0.015812496745251915,7,0.5,target,-1.7657280291268258,-2.186920177300445,0.5474094087373309,100.0,LONDON,8
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2022-12-20 09:00:00+00:00,2022-12-22 20:15:00+00:00,132.1325,132.42399999999998,0.0022061188579644295,13,0.5,timeout,-0.17856541499058246,-3.8271671838896446,0.9659505430012552,100.0,LONDON,9
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2022-12-30 07:00:00+00:00,2022-12-30 07:45:00+00:00,132.469,132.1365,-0.0025100212125099596,3,0.5,stop,-1.045969356459928,-2.2186682482089854,0.19106737943199797,100.0,LONDON,7
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2022-12-30 15:00:00+00:00,2022-12-30 15:15:00+00:00,131.93200000000002,132.2215,0.002194312221447226,1,0.5,target,-1.045969356459928,-2.136957740169183,0.0523976596632441,10.0,NY,15
USDJPY,M15_SCALP_SHORT,SHORT,M15_SCALP,2023-01-05 14:00:00+00:00,2023-01-06 06:15:00+00:00,133.5265,134.1255,-0.004486000906187083,5,0.5,stop,-0.7619963949406795,2.1219546931369497,0.3669909302866618,100.0,NY,14
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2023-01-13 14:00:00+00:00,2023-01-17 00:15:00+00:00,128.1655,128.5165,0.0027386465156379763,13,0.5,timeout,-1.8802852351393295,-2.012504717611112,0.42815686156052446,100.0,NY,14
USDJPY,M15_SCALP_SHORT,SHORT,M15_SCALP,2023-02-03 14:00:00+00:00,2023-02-06 12:00:00+00:00,130.155,132.08800000000002,-0.014851523183896286,4,0.5,stop,-0.7662382958533785,2.6501894181028933,0.2869824611675502,100.0,NY,14
USDJPY,M15_SCALP_SHORT,SHORT,M15_SCALP,2023-02-13 11:00:00+00:00,2023-02-15 04:00:00+00:00,132.512,133.135,-0.00470146099975844,8,0.5,stop,1.1279295103854745,2.4135145088941976,0.2928188243836041,100.0,LONDON,11
USDJPY,M15_SCALP_SHORT,SHORT,M15_SCALP,2023-02-24 13:00:00+00:00,2023-02-27 00:00:00+00:00,135.8115,136.297,-0.003574807729831434,4,0.5,stop,1.1894815379869217,3.9113962399236764,0.17703291046892597,100.0,NY,13
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2023-03-10 15:00:00+00:00,2023-03-14 00:00:00+00:00,134.63,133.30450000000002,-0.009845502488301098,8,0.5,stop,0.7722163576942634,-3.208400017733192,0.7379610438057681,100.0,NY,15
USDJPY,M15_SCALP_LONG,LONG,M15_SCALP,2023-03-24 10:00:00+00:00,2023-03-27 05:45:00+00:00,129.675,130.9055,0.009489107383844056,7,0.5,target,-1.7020197994704565,-2.735608732248101,0.45324194150481606,65.0,LONDON,10
USDJPY,M15_SCALP_SHORT,SHORT,M15_SCALP,2023-04-10 13:00:00+00:00,2023-04-11 15:00:00+00:00,133.3245,133.5845,-0.0019501291960591707,8,0.5,stop,-0.03265059007902371,3.348227821332132,0.1688035904897594,70.0,NY,13
